Rceipt;tangga;Net;Cust
VWWKAACFa005628;01/05/2024;11000;6B8BB5AB9589A
VWWKAACFa005637;01/05/2024;14000;6B878A6993636
VWWKAACFb005649;02/05/2024;24000;6B8BA578BB0A6
VWWKAACFb005651;02/05/2024;25000;6B83848A5490B
VWWKAACFb005653;02/05/2024;13000;6B83848A5490B
VWWKAACFb005675;02/05/2024;29000;6B858B08447B8
VWWKAACFb005678;02/05/2024;14000;6B8000009695
VWWKAACFb005684;02/05/2024;13000;6B878ABB65783
VWWKAACFb005689;02/05/2024;19000;6B85B5A0BBBAA
VWWKAACFc005705;03/05/2024;13000;6B85654880530
VWWKAACFc005706;03/05/2024;11000;6B8000005A99
VWWKAACFc005715;03/05/2024;22000;6B8000003757
VWWKAACFc005719;03/05/2024;12000;6B8000009079
VWWKAACFd005746;04/05/2024;23000;6B8976465055
VWWKAACFd005762;04/05/2024;30000;6B878347B9630
VWWKAACFd005763;04/05/2024;22000;6B878347B9630
VWWKAACFd005766;04/05/2024;39000;6B89533A65A86A
VWWKAACFd005774;04/05/2024;13000;6B8BBB3980545
VWWKAACFd005790;04/05/2024;42000;6B8AB56B377B3
VWWKAACFd005796;04/05/2024;14000;6B85B49490AA4
VWWKAACFd005805;04/05/2024;28000;6B858B08447B8
VWWKAACFe005831;05/05/2024;13000;6B878550A3036
VWWKAACFe005835;05/05/2024;16000;6B8BB34593B7A
VWWKAACFe005866;05/05/2024;14000;6B8969A079847
VWWKAACFe005872;05/05/2024;12000;6B8A9339BAB45
VWWKAACFe005874;05/05/2024;26000;6B80000000A3
VWWKAACFe005877;05/05/2024;30000;6B8BB5A030397
VWWKAACFe005880;05/05/2024;14000;6B8BA59A44477
VWWKAACFf005891;06/05/2024;13000;6B8AB5A6B56B
VWWKAACFf005904;06/05/2024;11000;6B89533A65A86A
VWWKAACFg005946;07/05/2024;30000;6B87709AA9A58
VWWKAACFg005947;07/05/2024;24000;6B83A4A9B5B8B
VWWKAACFg005949;07/05/2024;13000;6B878ABB65783
VWWKAACFg005957;07/05/2024;10000;6B89534B9778A5
VWWKAACFg005966;07/05/2024;16000;6B8BB34593B7A
VWWKAACFg005971;07/05/2024;10000;6B8BB5593736A
VWWKAACFg005975;07/05/2024;14000;6B8BB98786A3A
VWWKAACFg005978;07/05/2024;18000;6B8A3480003A3
VWWKAACFg005980;07/05/2024;11000;6B8AA5095999
VWWKAACFg005981;07/05/2024;16000;6B8000005783
VWWKAACFg005986;07/05/2024;38000;6B8A349388989
VWWKAACFg005987;07/05/2024;13000;6B8B350BB668B
VWWKAACFh006010;08/05/2024;26000;6B8A34883BA37
VWWKAACFh006016;08/05/2024;11000;6B85654880530
VWWKAACFh006019;08/05/2024;14000;6B89534B9778A5
VWWKAACFh006027;08/05/2024;11000;6B8778567A739
VWWKAACFh006031;08/05/2024;39000;6B8AB504B3598
VWWKAACFh006035;08/05/2024;28000;6B8AB5003B33A
VWWKAACFh006048;08/05/2024;28000;6B85705395059
VWWKAACFi006068;09/05/2024;14000;6B8A545653583
VWWKAACFi006071;09/05/2024;13000;6B878ABB65783
VWWKAACFi006115;09/05/2024;12000;6B8969A079847
VWWKAACFj006123;10/05/2024;13000;6B8000008905
VWWKAACFj006134;10/05/2024;15000;6B8A3480003A3
VWWKAACFj006158;10/05/2024;15000;6B8000006770
VWWKAACFj006178;10/05/2024;33000;6B8000003674
VWWKAACFk006207;11/05/2024;29000;6B8BB5593736A
VWWKAACFk006227;11/05/2024;15000;6B8A3480003A3
VWWKAACFk006228;11/05/2024;15000;6B8A3480003A3
VWWKAACFk006233;11/05/2024;11000;6B89533A65A86A
VWWKAACFk006237;11/05/2024;22000;6B8000000870
VWWKAACFl006253;12/05/2024;16000;6B8565B39844A
VWWKAACFl006257;12/05/2024;52000;6B85B5A0BBBAA
VWWKAACFl006259;12/05/2024;33000;6B8A5BB754A4B
VWWKAACFl006283;12/05/2024;28000;6B858B08447B8
VWWKAACFm006299;13/05/2024;11000;6B85849994048
VWWKAACFm006311;13/05/2024;10000;6B8969B906B99
VWWKAACFm006314;13/05/2024;28000;6B8AB5003B33A
VWWKAACFn006355;14/05/2024;39000;6B8AB53B09760
VWWKAACFn006365;14/05/2024;26000;6B895A9630603
VWWKAACFn006369;14/05/2024;16000;6B89534B9778A5
VWWKAACFn006372;14/05/2024;23000;6B85A0A57A099
VWWKAACFn006374;14/05/2024;13000;6B8565B39844A
VWWKAACFn006378;14/05/2024;22000;6B80000088B9
VWWKAACFn006390;14/05/2024;22000;6B888070999B3
VWWKAACFn006394;14/05/2024;31000;6B8ABA6490078
VWWKAACFo006408;15/05/2024;15000;6B800000009B
VWWKAACFo006417;15/05/2024;24000;6B878ABB65783
VWWKAACFo006422;15/05/2024;13000;6B878550A3036
VWWKAACFp006457;16/05/2024;14000;6B878550A3036
VWWKAACFp006465;16/05/2024;11000;6B8000005777
VWWKAACFp006468;16/05/2024;28000;6B878A6993636
VWWKAACFp006469;16/05/2024;11000;6B85849994048
VWWKAACFp006473;16/05/2024;11000;6B8976465055
VWWKAACFp006474;16/05/2024;12000;6B8A9339BAB45
VWWKAACFp006482;16/05/2024;25000;6B878BB373BBB
VWWKAACFp006483;16/05/2024;30000;6B8AB53985449
VWWKAACFp006490;16/05/2024;10000;6B88B0A9380034
VWWKAACFp006491;16/05/2024;13000;6B80000000A3
VWWKAACFp006493;16/05/2024;35000;6B8969A4B0753
VWWKAACFp006495;16/05/2024;14000;6B8000009695
VWWKAACFp006498;16/05/2024;12000;6B8BA54AA5749
VWWKAACFq006504;17/05/2024;25000;6B8AB53B09760
VWWKAACFq006510;17/05/2024;16000;6B896B9664957
VWWKAACFq006521;17/05/2024;14000;6B89534B9778A5
VWWKAACFq006522;17/05/2024;15000;6B8383BA5B0B6
VWWKAACFq006525;17/05/2024;22000;6B8AB504B3598
VWWKAACFq006539;17/05/2024;29000;6B858B08447B8
VWWKAACFq006545;17/05/2024;29000;6B8BA53469353
VWWKAACFq006547;17/05/2024;24000;6B89530590936
VWWKAACFr006561;18/05/2024;25000;6B8000009A87
VWWKAACFr006562;18/05/2024;13000;6B8000008B90
VWWKAACFr006563;18/05/2024;18000;6B8A3480003A3
VWWKAACFr006577;18/05/2024;52000;6B878347B9630
VWWKAACFr006579;18/05/2024;52000;6B85B5A0BBBAA
VWWKAACFr006582;18/05/2024;26000;6B8BB5593736A
VWWKAACFr006583;18/05/2024;14000;6B89534B9778A5
VWWKAACFr006585;18/05/2024;79000;6B83830B6A839
VWWKAACFr006587;18/05/2024;27000;6B8969A95B87B
VWWKAACFs006615;19/05/2024;32000;6B8000009690
VWWKAACFs006626;19/05/2024;22000;6B8BB5A030397
VWWKAACFs006631;19/05/2024;16000;6B800000769A
VWWKAACFs006644;19/05/2024;17000;6B8957003485B9
VWWKAACFs006651;19/05/2024;29000;6B899AA9779B
VWWKAACFt006660;20/05/2024;21000;6B8AB567849A8
VWWKAACFt006676;20/05/2024;59000;6B85B5A0BBBAA
VWWKAACFu006704;21/05/2024;27000;6B8AB33A443B3
VWWKAACFu006737;21/05/2024;21000;6B858B08447B8
VWWKAACFu006741;21/05/2024;15000;6B8BB34593B7A
VWWKAACFu006743;21/05/2024;23000;6B80000000A3
VWWKAACFv006757;22/05/2024;23000;6B83AB34404B3
VWWKAACFv006758;22/05/2024;16000;6B85654880530
VWWKAACFv006761;22/05/2024;13000;6B878550A3036
VWWKAACFv006771;22/05/2024;21000;6B897AA74747
VWWKAACFv006773;22/05/2024;16000;6B8BB34593B7A
VWWKAACFv006784;22/05/2024;30000;6B8AB506865B
VWWKAACFw006805;23/05/2024;23000;6B8B35BB6900B
VWWKAACFw006833;23/05/2024;12000;6B8BA54AA5749
VWWKAACFx006842;24/05/2024;15000;6B8AB506865B
VWWKAACFx006848;24/05/2024;13000;6B85654880530
VWWKAACFy006887;25/05/2024;22000;6B8000005947
VWWKAACFy006890;25/05/2024;28000;6B88B45AA3A84
VWWKAACFy006914;25/05/2024;40000;6B800000AB79
VWWKAACFy006922;25/05/2024;28000;6B858B08447B8
VWWKAACFy006930;25/05/2024;64000;6B85B5A0BBBAA
VWWKAACFy006933;25/05/2024;14000;6B8BA484A60A0
VWWKAACFy006942;25/05/2024;30000;6B8BB98786A3A
VWWKAACFz006957;26/05/2024;30000;6B8A3480003A3
VWWKAACFz006974;26/05/2024;15000;6B878BB373BBB
VWWKAACFz006976;26/05/2024;30000;6B895B8084404
VWWKAACFz006977;26/05/2024;54000;6B878347B9630
VWWKAACFz006978;26/05/2024;76000;6B83A4AA65B47
VWWKAACFz006983;26/05/2024;32000;6B8AB56B377B3
VWWKAACFz007002;26/05/2024;11000;6B8000004050
VWWKAACF0007044;27/05/2024;11000;6B85849994048
VWWKAACF0007046;27/05/2024;38000;6B8BA96603633
VWWKAACF0007053;27/05/2024;28000;6B858B08447B8
VWWKAACF0007054;27/05/2024;20000;6B8000000504
VWWKAACF1007063;28/05/2024;11000;6B8AB33A443B3
VWWKAACF1007067;28/05/2024;140000;6B8A349388989
VWWKAACF1007068;28/05/2024;36000;6B8A35044449A
VWWKAACF1007076;28/05/2024;14000;6B8A545653583
VWWKAACF1007079;28/05/2024;16000;6B8000009B95
VWWKAACF1007085;28/05/2024;12000;6B89534B9778A5
VWWKAACF2000004;29/05/2024;23000;6B85B5A69A333
VWWKAACF2000006;29/05/2024;12000;6B8A9339BAB45
VWWKAACF2000009;29/05/2024;26000;6B80000000A3
VWWKAACF2000020;29/05/2024;51000;6B85B5A0BBBAA
VWWKAACF3000044;30/05/2024;10000;6B8AB47A0630A
VWWKAACF3000046;30/05/2024;14000;6B8773506303A
VWWKAACF3000049;30/05/2024;13000;6B878550A3036
VWWKAACF3000066;30/05/2024;11000;6B8000005A99
VWWKAACF3000091;30/05/2024;28000;6B800000A4AB
VWWKAACF3000096;30/05/2024;14000;6B8BA54AA5749
VWWKAACF4000108;31/05/2024;57000;6B8BABB6BB599
VWWKAACF4000118;31/05/2024;16000;6B89534B9778A5
VWWKAACF4000132;31/05/2024;25000;6B85654936984
BDJAACFa008095;01/05/2024;44000;6B89685555539
BDJAACFa008097;01/05/2024;15000;6B8595004B504
BDJAACFa008104;01/05/2024;35000;6B85B5A6B6950
BDJAACFa008108;01/05/2024;30000;6B8A93B6A67B9
BDJAACFa008109;01/05/2024;35000;6B8575488836A
BDJAACFa008110;01/05/2024;91000;6B8BB5B5005AA
BDJAACFa008126;01/05/2024;54000;6B8A3507A7A5A
BDJAACFa008129;01/05/2024;33000;6B8BB96B4B494
BDJAACFa008148;01/05/2024;13000;6B8A350580696
BDJAACFa008156;01/05/2024;14000;6B8AB53987A74
BDJAACFa008170;01/05/2024;66000;6B85753A05BBA
BDJAACFa008172;01/05/2024;13000;6B8AA5A88707
BDJAACFa008174;01/05/2024;25000;6B85389669B69
BDJAACFb008177;02/05/2024;15000;6B8000005066
BDJAACFb008200;02/05/2024;13000;6B85B5A76B6B6
BDJAACFb008226;02/05/2024;27000;6B8875000888
BDJAACFb008234;02/05/2024;13000;6B8AB53987A74
BDJAACFb008238;02/05/2024;49000;6B83A37064644
BDJAACFc008243;03/05/2024;11000;6B800000999B
BDJAACFc008259;03/05/2024;15000;6B80000039B5
BDJAACFc008283;03/05/2024;13000;6B8AB53987A74
BDJAACFd008315;04/05/2024;16000;6B858B08447B8
BDJAACFd008318;04/05/2024;16000;6B8575B984045
BDJAACFd008346;04/05/2024;26000;6B85B50039B8B
BDJAACFd008359;04/05/2024;25000;6B8BB53A5848B
BDJAACFe008407;05/05/2024;26000;6B85B5A6B6950
BDJAACFe008413;05/05/2024;56000;6B8AA50A8789
BDJAACFe008479;05/05/2024;24000;6B8BB4A53A579
BDJAACFe008505;05/05/2024;40000;6B8AB56705B57
BDJAACFe008513;05/05/2024;22000;6B8A93B6A67B9
BDJAACFf008541;06/05/2024;12000;6B800000843B
BDJAACFf008546;06/05/2024;41000;6B800000A899
BDJAACFf008557;06/05/2024;22000;6B83A43B60A45
BDJAACFf008558;06/05/2024;14000;6B800000A9B6
BDJAACFf008566;06/05/2024;15000;6B8565AA9A693
BDJAACFf008572;06/05/2024;12000;6B8000006B67
BDJAACFf008575;06/05/2024;14000;6B89534A603093
BDJAACFf008591;06/05/2024;22000;6B8A35A3AA968
BDJAACFf008618;06/05/2024;13000;6B8AB56004730
BDJAACFg008645;07/05/2024;12000;6B8000004845
BDJAACFg008670;07/05/2024;30000;6B80000440B
BDJAACFg008671;07/05/2024;11000;6B85753A9A380
BDJAACFg008678;07/05/2024;30000;6B8BA50073553
BDJAACFg008683;07/05/2024;12000;6B8AB53537BA4
BDJAACFh008726;08/05/2024;26000;6B800000AB0A
BDJAACFh008733;08/05/2024;26000;6B8BA590B3669
BDJAACFh008742;08/05/2024;44000;6B857057A7390
BDJAACFh008743;08/05/2024;11000;6B800000AA83
BDJAACFh008758;08/05/2024;11000;6B85753A9A380
BDJAACFh008759;08/05/2024;13000;6B85B48445049
BDJAACFi008799;09/05/2024;27000;6B8575A4536A4
BDJAACFi008810;09/05/2024;34000;6B8A5BA570B9B
BDJAACFi008817;09/05/2024;54000;6B857058A30BB
BDJAACFi008819;09/05/2024;27000;6B85950000595
BDJAACFi008825;09/05/2024;24000;6B8AB53537BA4
BDJAACFi008826;09/05/2024;45000;6B85345A78380
BDJAACFi008833;09/05/2024;55000;6B8AA5AA808B
BDJAACFi008842;09/05/2024;13000;6B83AA04B807B
BDJAACFi008849;09/05/2024;55000;6B8A34856087A
BDJAACFi008858;09/05/2024;14000;6B8000004335
BDJAACFi008870;09/05/2024;13000;6B800000837A
BDJAACFj008910;10/05/2024;49000;6B858BA6B5B70
BDJAACFj008916;10/05/2024;13000;6B85B495BA883
BDJAACFj008921;10/05/2024;22000;6B85B38389094
BDJAACFj008925;10/05/2024;13000;6B8AB53987A74
BDJAACFj008940;10/05/2024;11000;6B8BA530A50A5
BDJAACFj008951;10/05/2024;35000;6B8A93B6A67B9
BDJAACFk008963;11/05/2024;28000;6B85B5AB6754A
BDJAACFk008976;11/05/2024;19000;6B83A435439B6
BDJAACFl009032;12/05/2024;30000;6B8570535734A
BDJAACFl009036;12/05/2024;16000;6B8A348394979
BDJAACFl009037;12/05/2024;45000;6B898B000709
BDJAACFl009065;12/05/2024;78000;6B8533B89A95B
BDJAACFl009089;12/05/2024;11000;6B85B48349435
BDJAACFl009112;12/05/2024;23000;6B8A7846035
BDJAACFl009120;12/05/2024;13000;6B8AB50554456
BDJAACFm009149;13/05/2024;14000;6B87840550606
BDJAACFm009163;13/05/2024;13000;6B85B48445049
BDJAACFm009164;13/05/2024;10000;6B8A35A348886
BDJAACFm009174;13/05/2024;13000;6B8BBA0079504
BDJAACFm009176;13/05/2024;15000;6B8954AAA9A63A
BDJAACFm009181;13/05/2024;41000;6B85BB4857567
BDJAACFm009192;13/05/2024;13000;6B8B3540500AA
BDJAACFm009197;13/05/2024;11000;6B8A348048465
BDJAACFn009225;14/05/2024;11000;6B8AB5669977A
BDJAACFn009232;14/05/2024;30000;6B800000B899
BDJAACFn009258;14/05/2024;37000;6B8000005066
BDJAACFn009265;14/05/2024;10000;6B88B984AA36A
BDJAACFn009287;14/05/2024;14000;6B8BB96B4B494
BDJAACFn009292;14/05/2024;13000;6B8AB53987A74
BDJAACFo009332;15/05/2024;13000;6B85B48887BB9
BDJAACFp009399;16/05/2024;13000;6B8AB56004730
BDJAACFp009409;16/05/2024;15000;6B83A59038600
BDJAACFp009415;16/05/2024;27000;6B800000A367
BDJAACFp009433;16/05/2024;13000;6B800000B353
BDJAACFp009457;16/05/2024;65000;6B856544A4084
BDJAACFq009471;17/05/2024;15000;6B8000003A67
BDJAACFq009476;17/05/2024;13000;6B83A556B4586
BDJAACFq009533;17/05/2024;11000;6B8A35A7B3A93
BDJAACFr009561;18/05/2024;13000;6B8AB5669977A
BDJAACFr009569;18/05/2024;26000;6B8969969B654
BDJAACFr009584;18/05/2024;11000;6B8A35A3AA968
BDJAACFr009591;18/05/2024;12000;6B8000003888
BDJAACFr009606;18/05/2024;16000;6B80000470A0
BDJAACFr009623;18/05/2024;16000;6B8000003058
BDJAACFs009642;19/05/2024;14000;6B8BA504B83A7
BDJAACFs009645;19/05/2024;42000;6B898B000709
BDJAACFs009654;19/05/2024;13000;6B8B3530344A7
BDJAACFs009691;19/05/2024;26000;6B8BA58334055
BDJAACFs009697;19/05/2024;52000;6B8A3507A7A5A
BDJAACFt009741;20/05/2024;47000;6B8000005930
BDJAACFt009745;20/05/2024;21000;6B8A64546A494
BDJAACFt009747;20/05/2024;22000;6B8A35A348886
BDJAACFt009762;20/05/2024;16000;6B8AB58377080
BDJAACFt009767;20/05/2024;27000;6B8969969B654
BDJAACFt009780;20/05/2024;60000;6B8000006040
BDJAACFt009800;20/05/2024;14000;6B8000007008
BDJAACFt009807;20/05/2024;13000;6B8AB53987A74
BDJAACFu009839;21/05/2024;11000;6B896B035BB38
BDJAACFu009843;21/05/2024;11000;6B83A59743598
BDJAACFu009869;21/05/2024;12000;6B8000006B67
BDJAACFu009872;21/05/2024;13000;6B8539A879437
BDJAACFu009889;21/05/2024;14000;6B8A35A094454
BDJAACFu009896;21/05/2024;11000;6B8AB55945535
BDJAACFu009902;21/05/2024;11000;6B8000005609
BDJAACFv009962;22/05/2024;25000;6B8000004806
BDJAACFv009986;22/05/2024;68000;6B8AB5AB6A997
BDJAACFw010008;23/05/2024;21000;6B85345A78380
BDJAACFw010009;23/05/2024;21000;6B85345A78380
BDJAACFw010010;23/05/2024;21000;6B85345A78380
BDJAACFw010026;23/05/2024;30000;6B8BB50A49654
BDJAACFx010081;24/05/2024;13000;6B8BA54BB9650
BDJAACFx010098;24/05/2024;27000;6B800000A9B6
BDJAACFx010135;24/05/2024;33000;6B8565AA9A693
BDJAACFx010136;24/05/2024;13000;6B8AB53987A74
BDJAACFy010164;25/05/2024;36000;6B8B350385BB0
BDJAACFy010165;25/05/2024;39000;6B8533B89A95B
BDJAACFy010189;25/05/2024;11000;6B85349877A53
BDJAACFy010191;25/05/2024;56000;6B8BB96B4B494
BDJAACFy010209;25/05/2024;23000;6B8BA5353A553
BDJAACFy010228;25/05/2024;26000;30694B7AA54A
BDJAACFz010272;26/05/2024;28000;6B8AA50A8789
BDJAACFz010303;26/05/2024;52000;6B8000003A07
BDJAACFz010312;26/05/2024;22000;6B8000003A80
BDJAACFz010328;26/05/2024;26000;6B8A349489733
BDJAACFz010335;26/05/2024;26000;6B8A35A695588
BDJAACFz010361;26/05/2024;15000;6B800000B989
BDJAACFz010362;26/05/2024;15000;6B800000A367
BDJAACFz010373;26/05/2024;11000;6B8A35A3AA968
BDJAACFz010412;26/05/2024;31000;6B8BB53A5848B
BDJAACF0010445;27/05/2024;14000;6B8000006054
BDJAACF0010454;27/05/2024;10000;6B85753A395B8
BDJAACF0010463;27/05/2024;28000;6B8BA50073553
BDJAACF0010464;27/05/2024;16000;6B8A3466AA083
BDJAACF0010471;27/05/2024;14000;6B8AB53987A74
BDJAACF0010482;27/05/2024;13000;6B8000000058
BDJAACF1010511;28/05/2024;30000;6B88B984AA36A
BDJAACF1010514;28/05/2024;15000;6B88B984AA36A
BDJAACF1010518;28/05/2024;54000;6B8000006453
BDJAACF1010538;28/05/2024;30000;6B8A779000673
BDJAACF1010541;28/05/2024;15000;6B85B38389094
BDJAACF1010545;28/05/2024;11000;6B8000006B67
BDJAACF1010553;28/05/2024;14000;6B857057B90B4
BDJAACF1010558;28/05/2024;14000;6B8AB53987A74
BDJAACF2010610;29/05/2024;32000;6B8969969B654
BDJAACF2010611;29/05/2024;17000;6B8969969B654
BDJAACF2010619;29/05/2024;14000;6B8AB53987A74
BDJAACF2010621;29/05/2024;26000;30694B7AA54A
BDJAACF3010637;30/05/2024;30000;6B88B984AA36A
BDJAACF3010680;30/05/2024;30000;6B8AB58963075
BDJAACF3010712;30/05/2024;81000;6B8A34856087A
BDJAACF4010721;31/05/2024;46000;6B88B984AA36A
BDJAACF4010727;31/05/2024;29000;6B8000005969
BDJAACF4010738;31/05/2024;42000;6B8AB5073B6B6
BDJAACF4010741;31/05/2024;76000;6B85B47478770
BDJAACF4010747;31/05/2024;13000;6B83A59A5A344
BDJAACF4010749;31/05/2024;49000;6B8AB5AB7B406
BDJAACF4010750;31/05/2024;56000;6B8A34856087A
BDJAACF4010753;31/05/2024;25000;6B8AB53987A74
BDJAACF4010764;31/05/2024;16000;6B8AB3A300747
BDJAACF4010768;31/05/2024;26000;6B85349877A53
BDJAACF4010778;31/05/2024;56000;6B8957050376BA
SFOSABCFa006147;01/05/2024;40000;6B8BA546B306A
SFOSABCFa006150;01/05/2024;12000;6B85B49567676
SFOSABCFa006156;01/05/2024;25000;6B08B353390893
SFOSABCFa006179;01/05/2024;15000;6B85753A65A79
SFOSABCFa006223;01/05/2024;15000;6B8A348788889
SFOSABCFb006253;02/05/2024;18000;6B8AB57B47796
SFOSABCFb006261;02/05/2024;42000;6B8A35A46B747
SFOSABCFb006333;02/05/2024;40000;6B08BA59B56A77
SFOSABCFc006345;03/05/2024;38000;6B8BB56457356
SFOSABCFc006347;03/05/2024;28000;6B85753A65A79
SFOSABCFc006366;03/05/2024;16000;6B858BA867703
SFOSABCFc006390;03/05/2024;14000;6B85B49567676
SFOSABCFc006392;03/05/2024;28000;6B8B35A6A634A
SFOSABCFc006409;03/05/2024;40000;6B85B5A950079
SFOSABCFc006433;03/05/2024;14000;6B85B49993989
SFOSABCFc006434;03/05/2024;14000;6B8AA5A88707
SFOSABCFc006437;03/05/2024;28000;6B8BB54A98985
SFOSABCFd006461;04/05/2024;28000;6B85B5A950079
SFOSABCFd006462;04/05/2024;19000;6B8A35A87AB87
SFOSABCFd006491;04/05/2024;36000;6B8BA546B306A
SFOSABCFd006509;04/05/2024;28000;6B857058A30BB
SFOSABCFe006545;05/05/2024;27000;6B8A348488489
SFOSABCFe006585;05/05/2024;12000;6B85B49567676
SFOSABCFe006599;05/05/2024;19000;6B800000787A
SFOSABCFe006632;05/05/2024;15000;6B8A348788889
SFOSABCFf006680;06/05/2024;64000;6B878AABB85B0
SFOSABCFf006708;06/05/2024;12000;6B8564B756843
SFOSABCFf006709;06/05/2024;18000;6B85B5AB877AA
SFOSABCFg006784;07/05/2024;57000;6B8BA50A8B848
SFOSABCFg006806;07/05/2024;12000;6B857548B30B9
SFOSABCFg006813;07/05/2024;14000;6B8BB56457356
SFOSABCFg006823;07/05/2024;16000;6B8BA54BA4040
SFOSABCFg006832;07/05/2024;14000;6B8AB57B47796
SFOSABCFg006862;07/05/2024;38000;6B8538889B077
SFOSABCFh006900;08/05/2024;22000;6B85B493ABB34
SFOSABCFh006902;08/05/2024;40000;6BBB4000BAA4
SFOSABCFh006905;08/05/2024;27000;6B8BB56457356
SFOSABCFh006951;08/05/2024;16000;6B88B4BB9733A
SFOSABCFh006957;08/05/2024;14000;6B857548B30B9
SFOSABCFh006970;08/05/2024;18000;6B8539A085730
SFOSABCFh006977;08/05/2024;39000;6B8575070A886
SFOSABCFi007004;09/05/2024;14000;6B8AA5A88707
SFOSABCFi007005;09/05/2024;85000;6B8AB53336093
SFOSABCFi007015;09/05/2024;28000;6B85B49567676
SFOSABCFi007066;09/05/2024;16000;6B8BA48B38447
SFOSABCFi007099;09/05/2024;28000;6B8AA5A88707
SFOSABCFj007111;10/05/2024;30000;6B8BB56457356
SFOSABCFj007142;10/05/2024;42000;6B8386B447874
SFOSABCFj007151;10/05/2024;68000;6B85B48453837
SFOSABCFj007152;10/05/2024;24000;6B857548B30B9
SFOSABCFk007215;11/05/2024;18000;6B8BB6B007409
SFOSABCFk007232;11/05/2024;27000;6B853488B7A33
SFOSABCFl007334;12/05/2024;14000;6B85B49567676
SFOSABCFm007444;13/05/2024;40000;6B088B98ABA997
SFOSABCFm007455;13/05/2024;39000;6B8533B7A6599
SFOSABCFm007458;13/05/2024;13000;6B895305A9B00
SFOSABCFn007466;14/05/2024;30000;6B8A348788889
SFOSABCFn007487;14/05/2024;55000;6B8386B447874
SFOSABCFn007541;14/05/2024;40000;6B85B5A950079
SFOSABCFn007575;14/05/2024;36000;6B85B49993989
SFOSABCFo007587;15/05/2024;16000;6B88B4BB9733A
SFOSABCFo007590;15/05/2024;38000;6B877B8BAA803
SFOSABCFo007627;15/05/2024;14000;6B85B493ABB34
SFOSABCFo007629;15/05/2024;12000;6B85B49567676
SFOSABCFo007632;15/05/2024;43000;6B85B5A86788B
SFOSABCFo007652;15/05/2024;28000;6B8BB56457356
SFOSABCFo007662;15/05/2024;24000;6B8BA546B306A
SFOSABCFp007703;16/05/2024;32000;6B853488B7A33
SFOSABCFp007711;16/05/2024;26000;6B083866A66676
SFOSABCFp007741;16/05/2024;14000;6B85B49730A39
SFOSABCFq007758;17/05/2024;16000;6B88B4BB9733A
SFOSABCFq007771;17/05/2024;16000;6B8BAB444864B
SFOSABCFq007775;17/05/2024;23000;6B08B350A67339
SFOSABCFq007778;17/05/2024;15000;6B8A348788889
SFOSABCFq007788;17/05/2024;51000;6B8BA5A854776
SFOSABCFq007790;17/05/2024;13000;6B8BB53B08549
SFOSABCFr007928;18/05/2024;18000;6B85388967776
SFOSABCFr007941;18/05/2024;40000;6B85B5A950079
SFOSABCFs007967;19/05/2024;14000;6B85753A65A79
SFOSABCFs007968;19/05/2024;14000;6B85753A65A79
SFOSABCFs007981;19/05/2024;40000;6B85B49878800
SFOSABCFs007995;19/05/2024;28000;6B8538889B077
SFOSABCFs008010;19/05/2024;24000;6B08A345B659AB
SFOSABCFs008012;19/05/2024;32000;6B88B4BB9733A
SFOSABCFt008089;20/05/2024;51000;6B8BA540BA987
SFOSABCFt008102;20/05/2024;18000;6B8000004083
SFOSABCFt008126;20/05/2024;23000;6B8BA50A8B848
SFOSABCFt008138;20/05/2024;15000;6B8A348788889
SFOSABCFt008144;20/05/2024;28000;6B857548B30B9
SFOSABCFu008149;21/05/2024;27000;6B8A35A87AB87
SFOSABCFu008161;21/05/2024;38000;6B085B4940658B
SFOSABCFu008162;21/05/2024;13000;6B853938A3908
SFOSABCFu008227;21/05/2024;25000;6B8A35A398837
SFOSABCFv008237;22/05/2024;24000;6B8AB537A0A9
SFOSABCFv008239;22/05/2024;28000;6B85B488334B6
SFOSABCFv008243;22/05/2024;44000;6B88B4BB9733A
SFOSABCFv008265;22/05/2024;14000;6B85753A65A79
SFOSABCFw008350;23/05/2024;23000;6B8BB536035B5
SFOSABCFx008403;24/05/2024;10000;6B085B48BBAAA3
SFOSABCFx008424;24/05/2024;19000;6B858BA867703
SFOSABCFx008425;24/05/2024;29000;6B85753A65A79
SFOSABCFx008430;24/05/2024;23000;6B8538889B077
SFOSABCFx008434;24/05/2024;41000;6B85B49730A39
SFOSABCFx008451;24/05/2024;14000;6B8A35A398837
SFOSABCFy008490;25/05/2024;16000;6B8A35A398837
SFOSABCFy008528;25/05/2024;16000;6B857548B30B9
SFOSABCFy008542;25/05/2024;14000;6B80000076B8
SFOSABCFy008551;25/05/2024;76000;6B8AB57744449
SFOSABCFy008552;25/05/2024;29000;6B8000006569
SFOSABCFy008560;25/05/2024;16000;6B8000004083
SFOSABCFz008591;26/05/2024;111000;6B8BA5498A959
SFOSABCFz008592;26/05/2024;10000;6B85348383603
SFOSABCFz008610;26/05/2024;12000;6B85B49567676
SFOSABCFz008621;26/05/2024;48000;6B85B48977B70
SFOSABCFz008640;26/05/2024;32000;6B85B5B375400
SFOSABCF0008685;27/05/2024;32000;6B85B5B375400
SFOSABCF1008743;28/05/2024;38000;6B8A35A87AB87
